id_budget,chapitre,article,paragraphe,ligne,libelle,code_eco,niveau_hierarchique,libelle_court
1053,3510.0,20.0,20.0,80.0,Reliure de livres et registres divers,,ligne,Reliure de livres et registres divers
1054,3990.0,20.0,20.0,80.0,Achat d'instruments de musique,,ligne,Achat d'instruments de musique
1055,4132.0,20.0,20.0,80.0,Entretien et réparation courants de matériel technique,,ligne,Entretien et réparation courants de matériel techn
1056,3910.0,20.0,20.0,80.0,Achat de petit matériel,,ligne,Achat de petit matériel
1057,4130.0,20.0,20.0,80.0,Entretien et réparation courants de matériel,,ligne,Entretien et réparation courants de matériel
1058,4111.0,20.0,20.0,80.0,Entretien courant de bâtiments,,ligne,Entretien courant de bâtiments
1059,20.0,90.0,90.0,90.0,Activités cutuelles,,ligne,Activités cutuelles
1060,42.0,20.0,20.0,90.0,Cérémonies religieuses,,ligne,Cérémonies religieuses
1061,4800.0,20.0,20.0,90.0,Frais de cérémonies,,ligne,Frais de cérémonies
1062,3200.0,20.0,20.0,90.0,Achat de matériaux de construction,,ligne,Achat de matériaux de construction
1063,4190.0,20.0,20.0,90.0,Entretien et réparation courants de cimetières,,ligne,Entretien et réparation courants de cimetières
1064,30.0,10.0,10.0,10.0,"Urbanisme, habitat et protection de l'environnement",,ligne,"Urbanisme, habitat et protection de l'environnemen"
1065,97.0,30.0,30.0,10.0,"Habitat, espaces verts, jardins et protection de l'environnement",,ligne,"Habitat, espaces verts, jardins et protection de l"
1066,3190.0,30.0,30.0,10.0,Achat d'arbres et de plantes,,ligne,Achat d'arbres et de plantes
1067,3620.0,30.0,30.0,10.0,Achat d'engrais,,ligne,Achat d'engrais
1068,3910.0,30.0,30.0,10.0,Achat de petit matériel de signalisation,,ligne,Achat de petit matériel de signalisation
1069,3920.0,30.0,30.0,10.0,Achat des plaques de numérotation des immeubles,,ligne,Achat des plaques de numérotation des immeubles
1070,3290.0,30.0,30.0,10.0,Achat de buses et regards en fonte,,ligne,Achat de buses et regards en fonte
1071,4190.0,30.0,30.0,10.0,"Entretien courant d'espaces verts, jardins et forêts",,ligne,"Entretien courant d'espaces verts, jardins et forê"
1072,4121.0,30.0,30.0,10.0,"Entretien de places publiques, parcs, parckings et décharges publiques",,ligne,"Entretien de places publiques, parcs, parckings et"
1073,4290.0,30.0,30.0,10.0,Entretien d'égouts,,ligne,Entretien d'égouts
1074,4122.0,30.0,30.0,10.0,Entretien courant de voies,,ligne,Entretien courant de voies
1075,4113.0,30.0,30.0,10.0,Entretien de bâtiments techniques,,ligne,Entretien de bâtiments techniques
1076,30.0,20.0,20.0,20.0,Eclairage public,,ligne,Eclairage public
1077,89.0,30.0,30.0,20.0,Maintenance et conservation,,ligne,Maintenance et conservation
1078,4123.0,30.0,30.0,20.0,Entretien et réparation courants de réseaux et installation d'électricité,,ligne,Entretien et réparation courants de réseaux et ins
1079,4190.0,30.0,30.0,20.0,"Entretien courant de générateurs, postes de transformation et paneaux solaires",,ligne,"Entretien courant de générateurs, postes de transf"
1080,3990.0,30.0,30.0,20.0,Achat de matériel d'entretien,,ligne,Achat de matériel d'entretien
1081,3320.0,30.0,30.0,20.0,Redevances,,ligne,Redevances
1082,30.0,30.0,30.0,30.0,Points d'eau,,ligne,Points d'eau
1083,87.0,30.0,30.0,30.0,Maintenance et conservation,,ligne,Maintenance et conservation
1084,3330.0,30.0,30.0,30.0,Redevances,,ligne,Redevances
1085,3990.0,30.0,30.0,30.0,Achat de matériel d'entretien,,ligne,Achat de matériel d'entretien
1086,40.0,10.0,10.0,10.0,Activités agricoles,,ligne,Activités agricoles
1087,79.0,40.0,40.0,10.0,Aides aux agriculteurs,,ligne,Aides aux agriculteurs
1088,5100.0,40.0,40.0,10.0,Participation aux frais de fonctionnement des centres de vulgarisation agricole,,ligne,Participation aux frais de fonctionnement des cent
1089,40.0,20.0,20.0,20.0,Activité commerciale,,ligne,Activité commerciale
1090,95.0,40.0,40.0,20.0,Aides aux oopératives,,ligne,Aides aux oopératives
1091,7700.0,40.0,40.0,20.0,Artisanales,,ligne,Artisanales
1092,50.0,10.0,10.0,10.0,Soutien à des opérations diverses,,ligne,Soutien à des opérations diverses
1093,9.0,50.0,50.0,10.0,"Remboursement et restitution de droits, taxes et redevances indûment perçus",,ligne,"Remboursement et restitution de droits, taxes et r"
1094,5890.0,50.0,50.0,10.0,Remboursement aux particuliers,,ligne,Remboursement aux particuliers
1095,5120.0,50.0,50.0,10.0,Remboursement aux entreprises,,ligne,Remboursement aux entreprises
1096,5840.0,50.0,50.0,10.0,Frais d'exécution des jugements et des convention de transaction,,ligne,Frais d'exécution des jugements et des convention 
1097,9999.0,50.0,50.0,10.0,Frais de procédures et d'instances,,ligne,Frais de procédures et d'instances
1098,0.0,50.0,50.0,10.0,Dépenses assurance régisseurs en recettes,,ligne,Dépenses assurance régisseurs en recettes
1099,50.0,20.0,20.0,20.0,Soutien par dépenses imprévues,,ligne,Soutien par dépenses imprévues
1100,4.0,50.0,50.0,20.0,Soutien par dépenses imprévues,,ligne,Soutien par dépenses imprévues
1101,1190.0,50.0,50.0,20.0,Personnel,,ligne,Personnel
1102,3590.0,50.0,50.0,20.0,Matériel et frais de fonctionnement,,ligne,Matériel et frais de fonctionnement
1103,50.0,30.0,30.0,30.0,Soutien par dépenses pour le compte des tiers,,ligne,Soutien par dépenses pour le compte des tiers
1104,0.0,50.0,50.0,30.0,Dépenses pour le compte des tiers,,ligne,Dépenses pour le compte des tiers
1105,5400.0,50.0,50.0,30.0,Travaux de salubrité et sécurité publiques exécutés pour le compte des propriétaires défaillants,,ligne,Travaux de salubrité et sécurité publiques exécuté
1106,50.0,40.0,40.0,40.0,Concours et versements,,ligne,Concours et versements
1107,3.0,50.0,50.0,40.0,Concours aux budgets annexes,,ligne,Concours aux budgets annexes
1108,5300.0,50.0,50.0,40.0,Concours au budget annexe de,,ligne,Concours au budget annexe de
1109,5400.0,50.0,50.0,40.0,Versement au C.D.D de,,ligne,Versement au C.D.D de
1110,5610.0,50.0,50.0,40.0,Versement.pour la formation continue,,ligne,Versement.pour la formation continue
1111,5123.0,50.0,50.0,40.0,Versement aux entreprises privées en contre partie des services rendus à la collectivité territoriale,,ligne,Versement aux entreprises privées en contre partie
1112,5113.0,50.0,50.0,40.0,versement à la société nationale du transport et de la logistique,,ligne,versement à la société nationale du transport et d
1113,5111.0,50.0,50.0,40.0,versement à la régie autonome du transport,,ligne,versement à la régie autonome du transport
1114,5530.0,50.0,50.0,40.0,versement aux établissements de formation,,ligne,versement aux établissements de formation
1115,5510.0,50.0,50.0,40.0,"versement au service d'acceuil, d'assistance et d'évaluation des programmes",,ligne,"versement au service d'acceuil, d'assistance et d'"
1116,9999.0,50.0,50.0,40.0,versements au compte RAMED,,ligne,versements au compte RAMED
1117,60.0,,,,DOMAINE DE CONSOLIDATION DES RESULTATS,,chapitre,DOMAINE DE CONSOLIDATION DES RESULTATS
1118,60.0,10.0,10.0,10.0,Résultats,,ligne,Résultats
1119,9.0,60.0,60.0,10.0,Versement de l'excédent à la 2ème partie,,ligne,Versement de l'excédent à la 2ème partie
1120,5000.0,60.0,60.0,10.0,Versement de l'excédent à la 2ème partie,,ligne,Versement de l'excédent à la 2ème partie
1121,10.0,10.0,10.0,20.0,Les contributions financières du budget général de l'Etat,,ligne,Les contributions financières du budget général de
1122,5113.0,10.0,10.0,10.0,Les contributions financières liées aux compétences partagées,,ligne,Les contributions financières liées aux compétence
1123,5112.0,20.0,20.0,10.0,.Participation à la construction des égouts,,ligne,.Participation à la construction des égouts
1124,5113.0,20.0,20.0,10.0,Participation à la construction des canalisations d'eau .potable,,ligne,Participation à la construction des canalisations 
1125,30.0,10.0,10.0,30.0,Recettes des services rémunérés,,ligne,Recettes des services rémunérés
1126,5111.0,30.0,30.0,10.0,Contribution des riverains aux dépenses d'équipement et d'aménagement,,ligne,Contribution des riverains aux dépenses d'équipeme
1127,30.0,10.0,10.0,32.0,.Participation à la construction des chaussées,,ligne,.Participation à la construction des chaussées
1128,30.0,10.0,10.0,33.0,.Participation à la construction des trottoirs et caniveaux,,ligne,.Participation à la construction des trottoirs et 
1129,40.0,10.0,10.0,21.0,Vente d'immeubles bâtis,,ligne,Vente d'immeubles bâtis
1130,40.0,10.0,10.0,22.0,Vente de terrains non bâtis,,ligne,Vente de terrains non bâtis
1131,50.0,10.0,10.0,11.0,Excédents de la première .partie,,ligne,Excédents de la première .partie
1132,50.0,10.0,10.0,12.0,.Excédents de l'année précédente,,ligne,.Excédents de l'année précédente
1133,50.0,10.0,10.0,30.0,.Soldes des comptes spéciaux,,ligne,.Soldes des comptes spéciaux
1134,50.0,10.0,10.0,31.0,.Soldes des comptes d'affectation spéciale,,ligne,.Soldes des comptes d'affectation spéciale
1135,50.0,10.0,10.0,32.0,Excédents non consommés des comptes de dépenses sur dotations,,ligne,Excédents non consommés des comptes de dépenses su
1136,50.0,10.0,10.0,40.0,Produits des dividendes,,ligne,Produits des dividendes
1137,50.0,10.0,10.0,41.0,Produits des dividendes de la société,,ligne,Produits des dividendes de la société
1138,50.0,10.0,10.0,42.0,Produits des dividendes de la société,,ligne,Produits des dividendes de la société
1139,50.0,20.0,20.0,11.0,Dotations spéciales TVA pour l'équipement,,ligne,Dotations spéciales TVA pour l'équipement
1140,50.0,20.0,20.0,12.0,Subventions des départements ministériels,,ligne,Subventions des départements ministériels
1141,50.0,20.0,20.0,13.0,.Subventions des offices et établissements publics,,ligne,.Subventions des offices et établissements publics
1142,50.0,20.0,20.0,14.0,Subventions des collectivités territoriales,,ligne,Subventions des collectivités territoriales
1143,50.0,20.0,20.0,15.0,Autres subventions,,ligne,Autres subventions
1144,50.0,30.0,30.0,11.0,Participation des départements ministériels,,ligne,Participation des départements ministériels
1145,50.0,30.0,30.0,12.0,.Participation des offices et établissements publics,,ligne,.Participation des offices et établissements publi
1146,50.0,30.0,30.0,13.0,Participations des collectivités territoriales,,ligne,Participations des collectivités territoriales
1147,50.0,30.0,30.0,30.0,.(Fonds de concours (dons et legs,,ligne,.(Fonds de concours (dons et legs
1148,50.0,30.0,30.0,31.0,Dons,,ligne,Dons
1149,50.0,30.0,30.0,32.0,Legs,,ligne,Legs
1150,3120.0,50.0,50.0,40.0,.Produits des emprunts FEC,,ligne,.Produits des emprunts FEC
1151,3190.0,50.0,50.0,40.0,.Produits des autres emprunts,,ligne,.Produits des autres emprunts
1152,9999.0,10.0,10.0,10.0,Patrimoine immobilier,,ligne,Patrimoine immobilier
1153,8110.0,10.0,10.0,10.0,Terrains,,ligne,Terrains
1154,8130.0,10.0,10.0,10.0,Bâtiments,,ligne,Bâtiments
1155,2400.0,10.0,10.0,10.0,Droits et taxes liés aux acquisitions immobilières,,ligne,Droits et taxes liés aux acquisitions immobilières
1156,8800.0,10.0,10.0,10.0,Etudes et assistance techniques,,ligne,Etudes et assistance techniques
1157,8210.0,10.0,10.0,10.0,Construction de bâtiments,,ligne,Construction de bâtiments
1158,8250.0,10.0,10.0,10.0,Construction de mûrs de clôture,,ligne,Construction de mûrs de clôture
1159,2900.0,10.0,10.0,10.0,Droits et taxes liés aux constructions,,ligne,Droits et taxes liés aux constructions
1160,8390.0,10.0,10.0,10.0,Terrains,,ligne,Terrains
1161,8260.0,10.0,10.0,10.0,Logements,,ligne,Logements
1162,12.0,10.0,10.0,10.0,Patrimoine mobilier,,ligne,Patrimoine mobilier
1163,8510.0,10.0,10.0,10.0,"Véhicules, motocycles, cycles et engins",,ligne,"Véhicules, motocycles, cycles et engins"
1164,8710.0,10.0,10.0,10.0,Matériel et mobilier de bureau,,ligne,Matériel et mobilier de bureau
1165,8410.0,10.0,10.0,10.0,Matériel technique,,ligne,Matériel technique
1166,8450.0,10.0,10.0,10.0,"Matériel informatique, logiciels et licence électronique",,ligne,"Matériel informatique, logiciels et licence électr"
1167,8440.0,10.0,10.0,10.0,Matériel électrique et électronique,,ligne,Matériel électrique et électronique
1168,8790.0,10.0,10.0,10.0,Matériel des fêtes et de pavoisement,,ligne,Matériel des fêtes et de pavoisement
1169,4131.0,10.0,10.0,10.0,"Véhicules, motocycles, cycles et engins",,ligne,"Véhicules, motocycles, cycles et engins"
1170,4132.0,10.0,10.0,10.0,Matériel technique,,ligne,Matériel technique
1171,4133.0,10.0,10.0,10.0,Matériel informatique et logiciels,,ligne,Matériel informatique et logiciels
1172,4190.0,10.0,10.0,10.0,Matériel électrique et électronique,,ligne,Matériel électrique et électronique
1173,9999.0,10.0,10.0,20.0,Projets intégrés,,ligne,Projets intégrés
1174,9999.0,10.0,10.0,30.0,Dépenses diverses,,ligne,Dépenses diverses
1175,9999.0,10.0,10.0,40.0,Emprunts auprès des organismes financiers,,ligne,Emprunts auprès des organismes financiers
1176,8110.0,20.0,20.0,10.0,Terrains,,ligne,Terrains
1177,8130.0,20.0,20.0,10.0,Bâtiments,,ligne,Bâtiments
1178,2400.0,20.0,20.0,10.0,Droits et taxes liés aux acquisitions immobilières,,ligne,Droits et taxes liés aux acquisitions immobilières
1179,8800.0,20.0,20.0,10.0,Etudes et assistance techniques,,ligne,Etudes et assistance techniques
1180,8250.0,20.0,20.0,10.0,Bâtiments,,ligne,Bâtiments
1181,8390.0,20.0,20.0,10.0,Terrains,,ligne,Terrains
1182,8260.0,20.0,20.0,10.0,Bâtiments,,ligne,Bâtiments
1183,8710.0,20.0,20.0,10.0,Matériel et mobilier de bureau,,ligne,Matériel et mobilier de bureau
1184,8410.0,20.0,20.0,10.0,Matériel technique,,ligne,Matériel technique
1185,8440.0,20.0,20.0,10.0,Matériel électrique et électronique,,ligne,Matériel électrique et électronique
1186,9999.0,20.0,20.0,20.0,Patrimoine immobilier,,ligne,Patrimoine immobilier
1187,8110.0,20.0,20.0,20.0,Terrains,,ligne,Terrains
1188,2400.0,20.0,20.0,20.0,Droits et taxes liés aux acquisitions immobilières,,ligne,Droits et taxes liés aux acquisitions immobilières
1189,4520.0,20.0,20.0,20.0,Etudes et assistance technique,,ligne,Etudes et assistance technique
1190,8250.0,20.0,20.0,20.0,Stades et complexes sportifs,,ligne,Stades et complexes sportifs
1191,8260.0,20.0,20.0,20.0,Terrains de sport et de complexes sportifs,,ligne,Terrains de sport et de complexes sportifs
1192,8710.0,20.0,20.0,20.0,Matériel et mobilier de bureau,,ligne,Matériel et mobilier de bureau
1193,8440.0,20.0,20.0,20.0,Matériel électrique et électronique,,ligne,Matériel électrique et électronique
1194,8790.0,20.0,20.0,20.0,Matériel de sport,,ligne,Matériel de sport
1195,8110.0,20.0,20.0,30.0,Terrains,,ligne,Terrains
1196,8130.0,20.0,20.0,30.0,Bâtiments,,ligne,Bâtiments
1197,2400.0,20.0,20.0,30.0,Droits et taxes liés aux acquisitions immobilières,,ligne,Droits et taxes liés aux acquisitions immobilières
1198,8800.0,20.0,20.0,30.0,Etudes et assistance technique,,ligne,Etudes et assistance technique
1199,8250.0,20.0,20.0,30.0,Construction de bâtiments,,ligne,Construction de bâtiments
1200,8390.0,20.0,20.0,30.0,Terrains,,ligne,Terrains
1201,8260.0,20.0,20.0,30.0,Bâtiments,,ligne,Bâtiments
1202,8510.0,20.0,20.0,30.0,"Véhicules, motocycles, cycles et engins",,ligne,"Véhicules, motocycles, cycles et engins"
1203,8710.0,20.0,20.0,30.0,Matériel et mobilier de bureau et des salles de soins,,ligne,Matériel et mobilier de bureau et des salles de so
1204,8410.0,20.0,20.0,30.0,Matériel technique,,ligne,Matériel technique
1205,9999.0,20.0,20.0,40.0,Patrimoine immobilier,,ligne,Patrimoine immobilier
1206,8110.0,20.0,20.0,40.0,Terrains,,ligne,Terrains
1207,8130.0,20.0,20.0,40.0,Bâtiments,,ligne,Bâtiments
1208,2400.0,20.0,20.0,40.0,Droits et taxes liés aux acquisitions,,ligne,Droits et taxes liés aux acquisitions
1209,8800.0,20.0,20.0,40.0,Etudes et assistance technique,,ligne,Etudes et assistance technique
1210,8250.0,20.0,20.0,40.0,Constructions d'établissements d'enseignement,,ligne,Constructions d'établissements d'enseignement
1211,8360.0,20.0,20.0,40.0,Terrains,,ligne,Terrains
1212,8710.0,20.0,20.0,40.0,Matériel et mobilier de bureau et de classes,,ligne,Matériel et mobilier de bureau et de classes
1213,8410.0,20.0,20.0,40.0,Matériel technique,,ligne,Matériel technique
1214,8490.0,20.0,20.0,40.0,Matériel didactique,,ligne,Matériel didactique
1215,9999.0,20.0,20.0,50.0,Patrimoine immobilier,,ligne,Patrimoine immobilier
1216,8110.0,20.0,20.0,50.0,Terrains,,ligne,Terrains
1217,8130.0,20.0,20.0,50.0,Bâtiments,,ligne,Bâtiments
1218,2400.0,20.0,20.0,50.0,Droits et taxes liés aux acquisitions,,ligne,Droits et taxes liés aux acquisitions
1219,8800.0,20.0,20.0,50.0,Etudes et assistance technique,,ligne,Etudes et assistance technique
1220,8250.0,20.0,20.0,50.0,Constructions d'établissements d'enseignement,,ligne,Constructions d'établissements d'enseignement
1221,8710.0,20.0,20.0,50.0,Matériel et mobilier de bureau et de classes,,ligne,Matériel et mobilier de bureau et de classes
1222,8410.0,20.0,20.0,50.0,Matériel technique,,ligne,Matériel technique
1223,8450.0,20.0,20.0,50.0,Matériel informatique,,ligne,Matériel informatique
1224,8490.0,20.0,20.0,50.0,Matériel didactique,,ligne,Matériel didactique
1225,9999.0,20.0,20.0,60.0,Patrimoine immobilier,,ligne,Patrimoine immobilier
1226,8110.0,20.0,20.0,60.0,Terrains,,ligne,Terrains
1227,2400.0,20.0,20.0,60.0,Droits et taxes liés aux acquisitions,,ligne,Droits et taxes liés aux acquisitions
1228,8800.0,20.0,20.0,60.0,Etudes et assistance technique,,ligne,Etudes et assistance technique
1229,8130.0,20.0,20.0,60.0,Bâtiments,,ligne,Bâtiments
1230,8710.0,20.0,20.0,60.0,Matériel et mobilier de bureau et de classes,,ligne,Matériel et mobilier de bureau et de classes
1231,8410.0,20.0,20.0,60.0,Matériel technique,,ligne,Matériel technique
1232,8450.0,20.0,20.0,60.0,Matériel informatique,,ligne,Matériel informatique
1233,8490.0,20.0,20.0,60.0,Matériel didactique,,ligne,Matériel didactique
1234,9999.0,20.0,20.0,70.0,Patrimoine immobilier,,ligne,Patrimoine immobilier
1235,8110.0,20.0,20.0,70.0,Terrains,,ligne,Terrains
1236,8130.0,20.0,20.0,70.0,Bâtiments,,ligne,Bâtiments
1237,2400.0,20.0,20.0,70.0,Droits et taxes liés aux acquisitions,,ligne,Droits et taxes liés aux acquisitions
1238,8800.0,20.0,20.0,70.0,Etudes et assistance technique,,ligne,Etudes et assistance technique
1239,8710.0,20.0,20.0,70.0,Matériel et mobilier de bureau et des salles de lecture,,ligne,Matériel et mobilier de bureau et des salles de le
1240,8410.0,20.0,20.0,70.0,Matériel technique,,ligne,Matériel technique
1241,8450.0,20.0,20.0,70.0,Matériel informatique,,ligne,Matériel informatique
1242,8490.0,20.0,20.0,70.0,Matériel didactique,,ligne,Matériel didactique
1243,9999.0,20.0,20.0,80.0,Patrimoine immobilier,,ligne,Patrimoine immobilier
1244,8110.0,20.0,20.0,80.0,Terrains,,ligne,Terrains
1245,8130.0,20.0,20.0,80.0,Bâtiments,,ligne,Bâtiments
1246,2400.0,20.0,20.0,80.0,Droits et taxes liés aux acquisitions,,ligne,Droits et taxes liés aux acquisitions
1247,8800.0,20.0,20.0,80.0,Etudes et assistance technique,,ligne,Etudes et assistance technique
1248,8250.0,20.0,20.0,80.0,Bâtiments,,ligne,Bâtiments
1249,8710.0,20.0,20.0,80.0,Matériel et mobilier,,ligne,Matériel et mobilier
1250,8440.0,20.0,20.0,80.0,Matériel électronique,,ligne,Matériel électronique
1251,9999.0,30.0,30.0,10.0,Travaux urbanistiques et ruraux,,ligne,Travaux urbanistiques et ruraux
1252,4510.0,30.0,30.0,10.0,Etudes générales,,ligne,Etudes générales
1253,4520.0,30.0,30.0,10.0,Etudes techniques,,ligne,Etudes techniques
1254,8360.0,30.0,30.0,10.0,Aménagements,,ligne,Aménagements
1255,8390.0,30.0,30.0,10.0,Alignement des avennues,,ligne,Alignement des avennues
1256,8790.0,30.0,30.0,10.0,Gros travaux d'entretien,,ligne,Gros travaux d'entretien
1257,8250.0,30.0,30.0,10.0,Gros travaux des sites récréatifs,,ligne,Gros travaux des sites récréatifs
1258,8740.0,30.0,30.0,10.0,Gros travaux de reboisement,,ligne,Gros travaux de reboisement
1259,9999.0,30.0,30.0,20.0,Voies et ouvrages de génie civil,,ligne,Voies et ouvrages de génie civil
1260,8318.0,30.0,30.0,20.0,Voies urbaines,,ligne,Voies urbaines
1261,8390.0,30.0,30.0,20.0,Ponts,,ligne,Ponts
1262,8319.0,30.0,30.0,20.0,Voies urbaines,,ligne,Voies urbaines
1263,8321.0,30.0,30.0,20.0,Adduction d'eau potable,,ligne,Adduction d'eau potable
1264,8324.0,30.0,30.0,20.0,"Aménagement de khettaras, séguias et canaux",,ligne,"Aménagement de khettaras, séguias et canaux"
1265,8329.0,30.0,30.0,20.0,Points d'eau publics,,ligne,Points d'eau publics
1266,8332.0,30.0,30.0,20.0,Barrages collinaires,,ligne,Barrages collinaires
1267,8322.0,30.0,30.0,20.0,Installation de poteaux et cablages,,ligne,Installation de poteaux et cablages
1268,8490.0,30.0,30.0,20.0,Achat de plaques d'énergie solaire,,ligne,Achat de plaques d'énergie solaire
1269,8325.0,30.0,30.0,20.0,Canalisation,,ligne,Canalisation
1270,9999.0,40.0,40.0,10.0,"Acquisitions, Constructions et Aménagement et gros travaux de maintenance",,ligne,"Acquisitions, Constructions et Aménagement et gros"
1271,8110.0,40.0,40.0,10.0,Terrains,,ligne,Terrains
1272,8130.0,40.0,40.0,10.0,Bâtiments,,ligne,Bâtiments
1273,8410.0,40.0,40.0,10.0,Matériel technique,,ligne,Matériel technique
1274,8400.0,40.0,40.0,10.0,Plantes et arbres,,ligne,Plantes et arbres
1275,2400.0,40.0,40.0,10.0,Droits et taxes liés aux acquisitions,,ligne,Droits et taxes liés aux acquisitions
1276,8800.0,40.0,40.0,10.0,Etudes et assistances techniques,,ligne,Etudes et assistances techniques
1277,8230.0,40.0,40.0,10.0,Centres de vulgarisation,,ligne,Centres de vulgarisation
1278,8360.0,40.0,40.0,10.0,Terrains,,ligne,Terrains
1279,8260.0,40.0,40.0,10.0,Bâtiments,,ligne,Bâtiments
1280,8490.0,40.0,40.0,10.0,Matériel,,ligne,Matériel
1281,9999.0,40.0,40.0,20.0,"Acquisitions, Constructions et Aides et participations",,ligne,"Acquisitions, Constructions et Aides et participat"
1282,8110.0,40.0,40.0,20.0,Terrains,,ligne,Terrains
1283,8410.0,40.0,40.0,20.0,Matériel techniques,,ligne,Matériel techniques
1284,2400.0,40.0,40.0,20.0,Droits et taxes liés aux acquisitions,,ligne,Droits et taxes liés aux acquisitions
1285,8800.0,40.0,40.0,20.0,Etudes et assistances techniques,,ligne,Etudes et assistances techniques
1286,8230.0,40.0,40.0,20.0,U.T.O.M,,ligne,U.T.O.M
1287,9150.0,40.0,40.0,20.0,Participation au capital de la société,,ligne,Participation au capital de la société
1288,40.0,30.0,30.0,30.0,Commerce,,ligne,Commerce
1289,9999.0,40.0,40.0,30.0,"Acquisitions, Constructions et Aménagement et gros travaux de maintenance",,ligne,"Acquisitions, Constructions et Aménagement et gros"
1290,8110.0,40.0,40.0,30.0,Terrains,,ligne,Terrains
1291,8410.0,40.0,40.0,30.0,Matériel technique,,ligne,Matériel technique
1292,2400.0,40.0,40.0,30.0,Droits et taxes liés aux acquisitions,,ligne,Droits et taxes liés aux acquisitions
1293,8800.0,40.0,40.0,30.0,Etudes et assistances techniques,,ligne,Etudes et assistances techniques
1294,8230.0,40.0,40.0,30.0,Abattoirs,,ligne,Abattoirs
1295,8250.0,40.0,40.0,30.0,Aires à grains,,ligne,Aires à grains
1296,8262.0,40.0,40.0,30.0,Abattoirs,,ligne,Abattoirs
1297,9999.0,50.0,50.0,10.0,"Acquisitions immobilères, constructions et équipements",,ligne,"Acquisitions immobilères, constructions et équipem"
1298,3.0,50.0,50.0,20.0,Subventions d'investissements aux budgets annexes,,ligne,Subventions d'investissements aux budgets annexes
1299,7300.0,50.0,50.0,20.0,Subvention au budget annexe de,,ligne,Subvention au budget annexe de
1300,50.0,30.0,30.0,30.0,Versements,,ligne,Versements
1301,9999.0,50.0,50.0,30.0,Versement aux budgets des collectivités territoriales,,ligne,Versement aux budgets des collectivités territoria
1302,9999.0,50.0,50.0,30.0,Subventions aux établissements de coopération intercommunale et aux groupements des collectivités territoriales,,ligne,Subventions aux établissements de coopération inte
1303,7610.0,50.0,50.0,30.0,Versements au PAGER,,ligne,Versements au PAGER
1304,9999.0,60.0,60.0,10.0,Résorption des déficits des budgets,,ligne,Résorption des déficits des budgets
1305,7300.0,60.0,60.0,10.0,Budget annexe de,,ligne,Budget annexe de
1306,7400.0,60.0,60.0,10.0,Compte spécial,,ligne,Compte spécial
1307,310102.0,,,,Comptes Spéciaux,,chapitre,Comptes Spéciaux
1308,310202.0,,,,Comptes Spéciaux,,chapitre,Comptes Spéciaux
1309,310402.0,,,,Comptes Spéciaux,,chapitre,Comptes Spéciaux
1310,310502.0,,,,Comptes Spéciaux,,chapitre,Comptes Spéciaux
1311,320102.0,,,,Comptes Spéciaux,,chapitre,Comptes Spéciaux
1312,320202.0,,,,Comptes Spéciaux,,chapitre,Comptes Spéciaux
1313,321002.0,,,,Comptes Spéciaux,,chapitre,Comptes Spéciaux
1314,10.0,10.0,10.0,,Etat civil et légalisation,,article,Etat civil et légalisation
1315,10.0,10.0,10.0,30.0,Recettes des services rémunérés,,ligne,Recettes des services rémunérés
1316,10.0,10.0,10.0,31.0,Droit d'état civil,,ligne,Droit d'état civil
1317,10.0,20.0,20.0,31.0,Numérotation d'immeubles,,ligne,Numérotation d'immeubles
1318,10.0,20.0,20.0,32.0,Enregistrement de la vente du bétail,,ligne,Enregistrement de la vente du bétail
1319,10.0,30.0,30.0,,Produits des ventes,,article,Produits des ventes
1320,10.0,30.0,30.0,22.0,"Produit des ventes de fruits, plantes, fleurs et bois",,ligne,"Produit des ventes de fruits, plantes, fleurs et b"
1321,10.0,40.0,40.0,,Autres produits,,article,Autres produits
1322,10.0,40.0,40.0,32.0,Droits de fourrière,,ligne,Droits de fourrière
1323,10.0,50.0,50.0,11.0,Part complémentaire d'équilibre du budget dans le produit de la TVA,,ligne,Part complémentaire d'équilibre du budget dans le 
1324,10.0,50.0,50.0,12.0,Part complémentaire de soutien du budget dans le produit de la TVA,,ligne,Part complémentaire de soutien du budget dans le p
1325,20.0,10.0,10.0,22.0,Concession du service de l'ambulance communale,,ligne,Concession du service de l'ambulance communale
1326,30.0,10.0,10.0,24.0,Produit de l'exploitation de bâtiments,,ligne,Produit de l'exploitation de bâtiments
1327,30.0,10.0,10.0,25.0,Autres produits des biens immobiliers,,ligne,Autres produits des biens immobiliers
1328,30.0,20.0,20.0,11.0,Taxe sur la dégradation des chaussées,,ligne,Taxe sur la dégradation des chaussées
1329,40.0,10.0,10.0,23.0,Surtaxe d'estampillage des tapis,,ligne,Surtaxe d'estampillage des tapis
1330,40.0,10.0,10.0,20.0,Recettes Patrimoniales,,ligne,Recettes Patrimoniales
1331,40.0,10.0,10.0,21.0,Droits perçus sur les marchés et lieux de vente publics,,ligne,Droits perçus sur les marchés et lieux de vente pu
1332,40.0,10.0,10.0,26.0,Produit de location des locaux à usage commercial ou professionnel,,ligne,Produit de location des locaux à usage commercial 
1333,40.0,10.0,10.0,27.0,Produit d'affermage des souks communaux,,ligne,Produit d'affermage des souks communaux
1334,40.0,10.0,10.0,28.0,Produit des bains douches,,ligne,Produit des bains douches
1335,40.0,10.0,10.0,29.0,Produit de l'exploitation de terrains,,ligne,Produit de l'exploitation de terrains
